row_label_raw,row_label_full,col_0,Sõ cuôi năm,Sõ dâu năm,numeric__Sõ cuôi năm,numeric__Sõ dâu năm
,,,VND,VND,,
Doanh thu nhân trước (i),Doanh thu nhân trước (i),Doanh thu nhân trước (i),250.092.750.000,-,250092750000.0,
Doanh thu nhân trước (i),Doanh thu nhân trước (i),Doanh thu nhân trước (i),250.092.750.000,-,250092750000.0,
