row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Số dư các khoản cho vay,Số dư các khoản cho vay,Số dư các khoản cho vay,Số dư các khoản cho vay,Số dư các khoản cho vay,,
Công ty TNHH MTV Giải pháp công nghệ FPT,Số dư các khoản cho vay > Công ty TNHH MTV Giải pháp công nghệ FPT,Công ty TNHH MTV Giải pháp công nghệ FPT,17.500.000.000,17.500.000.000,17500000000.0,17500000000.0
Công ty TNHH Bất động sản FPT,Số dư các khoản cho vay > Công ty TNHH Bất động sản FPT,Công ty TNHH Bất động sản FPT,9.500.000.000,11.000.000.000,9500000000.0,11000000000.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Số dư các khoản cho vay > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,20.000.000.000,,20000000000.0
Số dư các khoản đi vay,Số dư các khoản đi vay,Số dư các khoản đi vay,Số dư các khoản đi vay,Số dư các khoản đi vay,,
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Số dư các khoản đi vay > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,220.000.000.000,-,220000000000.0,
Công ty TNHH Hệ thống Thông tin FPT,Số dư các khoản đi vay > Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
Công ty TNHH Giáo dục FPT,Số dư các khoản đi vay > Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,130.000.000.000,330.000.000.000,130000000000.0,330000000000.0
Công ty TNHH Phản mềm FPT,Số dư các khoản đi vay > Công ty TNHH Phản mềm FPT,Công ty TNHH Phản mềm FPT,35.000.000.000,-,35000000000.0,
Công ty TNHH Đầu tư FPT,Số dư các khoản đi vay > Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,12.000.000.000,-,12000000000.0,
"Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về",,
Công ty TNHH Phản mềm FPT,"Phải thu cổ tức, lợi nhuận công ty con chuyển về > Công ty TNHH Phản mềm FPT",Công ty TNHH Phản mềm FPT,380.000.000.000,300.000.000.000,380000000000.0,300000000000.0
Công ty TNHH Giáo dục FPT,"Phải thu cổ tức, lợi nhuận công ty con chuyển về > Công ty TNHH Giáo dục FPT",Công ty TNHH Giáo dục FPT,130.000.000.000,100.000.000.000,130000000000.0,100000000000.0
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty Cổ phần Viễn thông FPT,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,15.366.524.127,34.934.927.551,15366524127.0,34934927551.0
Công ty TNHH Phản mềm FPT,Phải thu khách hàng ngắn hạn > Công ty TNHH Phản mềm FPT,Công ty TNHH Phản mềm FPT,14.274.687.281,11.961.489.787,14274687281.0,11961489787.0
Công ty TNHH Giáo dục FPT,Phải thu khách hàng ngắn hạn > Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,3.644.594.896,-,3644594896.0,
