row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,120.024.155.320,363.783.592.997,,,120024155320.0,363783592997.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,29.033.822.237,42.631.503.613,,3.0,29033822237.0,42631503613.0
111,111,111,1. Tiền,,29.033.822.237,12.631.503.613,,,29033822237.0,12631503613.0
112,112,112,2. Các khoản tương đương tiền,,-,30.000.000.000,,,,30000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,13.743.518.147,7.243.518.147,,4.0,13743518147.0,7243518147.0
121,121,121,1. Chứng khoán kinh doanh,,7.243.518.147,7.243.518.147,,,7243518147.0,7243518147.0
123,123,123,2. Đầu tư nằm giữ đến ngày đáo hạn,,6.500.000.000,-,,,6500000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,75.276.181.619,312.489.519.320,,,75276181619.0,312489519320.0
132,132,132,1. Trả trước cho người bán ngắn hạn,05,1.176.844.012,79.175.006.396,,5.0,1176844012.0,79175006396.0
135,135,135,2. Phải thu về cho vay ngắn hạn,,-,18.841.300.000,,,,18841300000.0
136,136,136,3. Phải thu ngắn hạn khác,06,76.186.818.444,214.473.212.924,,6.0,76186818444.0,214473212924.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,,(2.087.480.837),-,,,-2087480837.0,
150,150,150,IV. Tài sản ngắn hạn khác,,1.970.633.317,1.419.051.917,,,1970633317.0,1419051917.0
151,151,151,1. Chi phí trả trước ngắn hạn,10,464.840.980,57.134.585,,10.0,464840980.0,57134585.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.505.792.337,1.361.917.332,,,1505792337.0,1361917332.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.613.960.855.458,4.684.989.355.139,,,4613960855458.0,4684989355139.0
210,210,210,I. Các khoản phải thu dài hạn,,306.677.519,286.302.692,,,306677519.0,286302692.0
216,216,216,1. Phải thu dài hạn khác,06,306.677.519,286.302.692,,6.0,306677519.0,286302692.0
220,220,220,II. Tài sản cố định,,1.699.593.641,2.096.403.134,,,1699593641.0,2096403134.0
221,221,221,1. Tài sản cố định hữu hình,08,1.699.593.641,2.096.403.134,,8.0,1699593641.0,2096403134.0
222,222,222,- Nguyên giá,,16.867.945.035,16.916.945.035,,,16867945035.0,16916945035.0
223,223,223,- Giá trị hao mòn lũy kế,,(15.168.351.394),(14.820.541.901),,,-15168351394.0,-14820541901.0
227,227,227,2. Tài sản cố định vô hình,09,-,-,,9.0,,
228,228,228,- Nguyên giá,,697.830.000,697.830.000,,,697830000.0,697830000.0
229,229,229,- Giá trị hao mòn lũy kế,,(697.830.000),(697.830.000),,,-697830000.0,-697830000.0
250,250,250,III. Đầu tư tài chính dài hạn,04,4.609.768.918.485,4.679.436.433.341,,4.0,4609768918485.0,4679436433341.0
251,251,251,1. Đầu tư vào công ty con,,2.794.735.530.496,2.794.735.530.496,,,2794735530496.0,2794735530496.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.422.077.167.304,1.422.077.167.304,,,1422077167304.0,1422077167304.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,672.552.263.600,739.196.763.600,,,672552263600.0,739196763600.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(279.596.042.915),(276.573.028.059),,,-279596042915.0,-276573028059.0
260,260,260,IV. Tài sản dài hạn khác,,2.185.665.813,3.170.215.972,,,2185665813.0,3170215972.0
261,261,261,1. Chi phí trả trước dài hạn,10,2.185.665.813,3.170.215.972,,10.0,2185665813.0,3170215972.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.733.985.010.778,5.048.772.948.136,,,4733985010778.0,5048772948136.0
