row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
,,,1. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,85.630.255.976,67.924.754.608,,,85630255976.0,67924754608.0
,,,2. Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,396.809.493,427.682.626,,,396809493.0,427682626.0
03,03,03,- Các khoản dự phòng,,5.110.495.693,(47.454.246.649),,,5110495693.0,-47454246649.0
05,05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(137.518.720.561),(92.074.284.650),,,-137518720561.0,-92074284650.0
06,06,06,- Chi phí lãi vay,,42.227.325.213,55.276.503.688,,,42227325213.0,55276503688.0
08,08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(4.153.834.186),(15.899.590.377),,,-4153834186.0,-15899590377.0
09,09,09,"- Tăng, giảm các khoản phải thu",,210.262.352.997,13.841.191.591,,,210262352997.0,13841191591.0
11,11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(149.065.864.357),(200.060.980.360),,,-149065864357.0,-200060980360.0
12,12,12,"- Tăng, giảm chi phí trả trước",,576.843.764,2.100.328.978,,,576843764.0,2100328978.0
14,14,14,- Tiền lãi vay đã trả,,(94.313.739.700),(23.769.673.940),,,-94313739700.0,-23769673940.0
15,15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(5.223.331.158),(1.969.266.589),,,-5223331158.0,-1969266589.0
17,17,17,- Tiền chi khác cho hoạt động kinh doanh,,(43.250.000),(46.100.000),,,-43250000.0,-46100000.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(41.960.822.640),(225.804.090.697),,,-41960822640.0,-225804090697.0
,,,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
22,22,22,"1. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,600.000,-,,,600000.0,
23,23,23,"2. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(8.000.000.000),(46.050.000.000),,,-8000000000.0,-46050000000.0
24,24,24,"3. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,20.341.300.000,77.270.000.000,,,20341300000.0,77270000000.0
26,26,26,4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,120.029.000.000,194.067.000.000,,,120029000000.0,194067000000.0
27,27,27,"5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,89.991.574.596,83.534.639.332,,,89991574596.0,83534639332.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,222.362.474.596,308.821.639.332,,,222362474596.0,308821639332.0
