row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộpđầu năm,Số phải nộptrong năm,Số đã thực nộptrong năm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộpđầu năm,numeric__Số phải nộptrong năm,numeric__Số đã thực nộptrong năm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,3.680.624.700,2.286.222.428,5.223.331.158,-,743.515.970,,3680624700.0,2286222428.0,5223331158.0,,743515970.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,-,1.737.501.739,1.620.809.704,-,116.692.035,,,1737501739.0,1620809704.0,,116692035.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,5.000.000,5.000.000,-,-,,,5000000.0,5000000.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,-,920.728,920.728,-,-,,,920728.0,920728.0,,
,,,-,3.680.624.700,4.029.644.895,6.850.061.590,-,860.208.005,,3680624700.0,4029644895.0,6850061590.0,,860208005.0
