row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,17,5.167.050.000,5.067.400.001,,17.0,5167050000.0,5067400001.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,5.167.050.000,5.067.400.001,,,5167050000.0,5067400001.0
11,11,11,4. Giá vốn hàng bán,,-,-,,,,
20,11 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,5.167.050.000,5.067.400.001,,,5167050000.0,5067400001.0
21,11 > 21,21,6. Doanh thu hoạt động tài chính,18,153.880.492.724,95.399.494.600,,18.0,153880492724.0,95399494600.0
22,11 > 22,22,7. Chỉ phí tài chính,19,46.729.019.197,9.838.906.354,,19.0,46729019197.0,9838906354.0
23,11 > 23,23,Trong đó: Chỉ phí lãi vay,,42.227.325.213,55.276.503.688,,,42227325213.0,55276503688.0
25,25,25,8. Chỉ phí bán hàng,,-,-,,,,
26,25 > 26,26,9. Chỉ phí quản lý doanh nghiệp,20,26.687.974.999,22.618.463.128,,20.0,26687974999.0,22618463128.0
30,25 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,85.630.548.528,68.009.525.119,,,85630548528.0,68009525119.0
31,25 > 31,31,11. Thu nhập khác,,632.301,8.373.743,,,632301.0,8373743.0
32,25 > 32,32,12. Chỉ phí khác,,924.853,93.144.254,,,924853.0,93144254.0
40,25 > 40,40,13. Lợi nhuận khác,,(292.552),(84.770.511),,,-292552.0,-84770511.0
50,25 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,85.630.255.976,67.924.754.608,,,85630255976.0,67924754608.0
51,25 > 51,51,15. Chỉ phí thuế thu nhập doanh nghiệp hiện hành,21,2.286.222.428,5.223.331.158,,21.0,2286222428.0,5223331158.0
60,25 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,83.344.033.548,62.701.423.450,,,83344033548.0,62701423450.0
