row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
"Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",811.132.559,1.740.628.591,811132559.0,1740628591.0
Tổng Công ty Cổ phần Bảo hiểm Hùng Vương,Tổng Công ty Cổ phần Bảo hiểm Hùng Vương,Tổng Công ty Cổ phần Bảo hiểm Hùng Vương,103.112.383,1.217.595.391,103112383.0,1217595391.0
Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,-,141.405.796,,141405796.0
Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,317.305.751,142.897.110,317305751.0,142897110.0
Công ty Cổ phần Dược OPC,Công ty Cổ phần Dược OPC,Công ty Cổ phần Dược OPC,28.588.890,41.595.110,28588890.0,41595110.0
Công ty Cổ phần Sacom - Tuyền Lâm,Công ty Cổ phần Sacom - Tuyền Lâm,Công ty Cổ phần Sacom - Tuyền Lâm,183.165.535,197.135.184,183165535.0,197135184.0
Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,178.960.000,-,178960000.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,-,1.050.000,,1050000.0
Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,-,1.050.000,,1050000.0
Cổ tức,Cổ tức,Cổ tức,63.222.887.500,42.834.875.000,63222887500.0,42834875000.0
Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,49.460.400.000,24.980.000.000,49460400000.0,24980000000.0
Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,13.762.487.500,17.854.875.000,13762487500.0,17854875000.0
Thoái vốn,Thoái vốn,Thoái vốn,-,165.300.000.000,,165300000000.0
Công ty cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty cổ phần Đầu tư và Phát triển Hạ tầng An Việt,-,93.300.000.000,,93300000000.0
Công ty Cổ phần SAM Nông nghiệp Công nghệ cao,Công ty Cổ phần SAM Nông nghiệp Công nghệ cao,Công ty Cổ phần SAM Nông nghiệp Công nghệ cao,-,72.000.000.000,,72000000000.0
Lãi cho vay,Lãi cho vay,Lãi cho vay,-,1.892.141.645,,1892141645.0
Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,-,532.520.549,,532520549.0
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,-,975.675.892,,975675892.0
Công ty Cổ phần SAM Nông nghiệp Công nghệ cao(Công ty con đến ngày 26/06/2024),Công ty Cổ phần SAM Nông nghiệp Công nghệ cao(Công ty con đến ngày 26/06/2024),Công ty Cổ phần SAM Nông nghiệp Công nghệ cao(Công ty con đến ngày 26/06/2024),-,383.945.204,,383945204.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,22.894.125.760,35.015.171.939,22894125760.0,35015171939.0
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,8.926.857.425,1.635.703.671,8926857425.0,1635703671.0
Công ty Cổ phần Sacom - Tuyền Lâm,Công ty Cổ phần Sacom - Tuyền Lâm,Công ty Cổ phần Sacom - Tuyền Lâm,5.378.666.423,23.226.430.994,5378666423.0,23226430994.0
Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,Công ty TNHH Sacom - Chíp Sáng,4.363.835.627,4.773.041.104,4363835627.0,4773041104.0
Công ty Cổ phần Capella Quảng Nam,Công ty Cổ phần Capella Quảng Nam,Công ty Cổ phần Capella Quảng Nam,3.802.997.806,3.818.432.875,3802997806.0,3818432875.0
Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,421.768.479,828.292.313,421768479.0,828292313.0
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,-,726.854.794,,726854794.0
Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,-,6.416.188,,6416188.0
Lãi hợp tác đầu tư,Lãi hợp tác đầu tư,Lãi hợp tác đầu tư,-,2.208.716.098,,2208716098.0
Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,-,2.208.716.098,,2208716098.0
Nhận góp vốn hợp tác đầu tư,Nhận góp vốn hợp tác đầu tư,Nhận góp vốn hợp tác đầu tư,-,76.300.000.000,,76300000000.0
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,-,1.300.000.000,,1300000000.0
Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,-,75.000.000.000,,75000000000.0
Hoàn trả vốn hợp tác đầu tư,Hoàn trả vốn hợp tác đầu tư,Hoàn trả vốn hợp tác đầu tư,132.500.000.000,87.640.302.000,132500000000.0,87640302000.0
Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,Công ty TNHH Đầu tư Phát triển Nam Tây Nguyên,132.500.000.000,58.735.000.000,132500000000.0,58735000000.0
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,-,15.905.302.000,,15905302000.0
Công ty TNHH Cát thạch anh Cao cấp Vico,Công ty TNHH Cát thạch anh Cao cấp Vico,Công ty TNHH Cát thạch anh Cao cấp Vico,-,13.000.000.000,,13000000000.0
Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,1.444.780.822,-,1444780822.0,
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,1.444.780.822,-,1444780822.0,
