row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,,,,,
Số dư tại ngày 01/01/2024,Số dư tại ngày 01/01/2024,Số dư tại ngày 01/01/2024,3.799.609.710.000,(76.363.636),142.970.000,90.998.558.195,3.890.674.874.559,3799609710000.0,-76363636.0,142970000.0,90998558195.0,3890674874559.0
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,-,62.701.423.450,62.701.423.450,,,,62701423450.0,62701423450.0
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,-,-,-,(332.399.200),(332.399.200),,,,-332399200.0,-332399200.0
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,3.799.609.710.000,(76.363.636),142.970.000,153.367.582.445,3.953.043.898.809,3799609710000.0,-76363636.0,142970000.0,153367582445.0,3953043898809.0
Số dư tại ngày 01/01/2025,Số dư tại ngày 01/01/2025,Số dư tại ngày 01/01/2025,3.799.609.710.000,(76.363.636),142.970.000,153.367.582.445,3.953.043.898.809,3799609710000.0,-76363636.0,142970000.0,153367582445.0,3953043898809.0
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,-,83.344.033.548,83.344.033.548,,,,83344033548.0,83344033548.0
Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),-,-,-,(843.403.021),(843.403.021),,,,-843403021.0,-843403021.0
Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2025,3.799.609.710.000,(76.363.636),142.970.000,235.868.212.972,4.035.544.529.336,3799609710000.0,-76363636.0,142970000.0,235868212972.0,4035544529336.0
