row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Closing balance_2,Opening balance,Opening balance_1,Opening balance_2,numeric__Closing balance,numeric__Closing balance_1,numeric__Closing balance_2,numeric__Opening balance,numeric__Opening balance_1,numeric__Opening balance_2
,,,Historical cost,Amountaccording to theequity method,VNDFair value,Historical cost,Amountaccording to theequity method,VNDFair value,,,,,,
Dam Phu MyPackaging JointStock Company (I),Dam Phu MyPackaging JointStock Company (I),Dam Phu MyPackaging JointStock Company (I),"18,203,000,000","30,589,383,462","24,574,050,000","18,203,000,000","29,759,983,256","22,571,720,000",,,,,,
PetroVietnamUrbanDevelopment JSC,PetroVietnamUrbanDevelopment JSC,PetroVietnamUrbanDevelopment JSC,"562,700,000,000",-,(II),"562,700,000,000",-,(II),,,,,,
VietnamPetrochemicaland Fiber JSC,VietnamPetrochemicaland Fiber JSC,VietnamPetrochemicaland Fiber JSC,"100,000,000,000",-,(III),"100,000,000,000",-,(II),,,,,,
,,,"680,903,000,000","30,589,383,462","24,574,050,000","680,903,000,000","29,759,983,256","22,571,720,000",,,,,,
