row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
United States Dollar (USD),United States Dollar (USD),United States Dollar (USD),"13,345,293","5,341,665",,
Euro (EUR),United States Dollar (USD) > Euro (EUR),Euro (EUR),"32,629","32,547",32.629,32.547
