row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,VND Dự phòng,Giá gốc,VND Dự phòng,,,,
a. Hàng tồn kho,a. Hàng tồn kho,a. Hàng tồn kho,a. Hàng tồn kho,a. Hàng tồn kho,a. Hàng tồn kho,a. Hàng tồn kho,,,,
Hàng mua đang đi đường,a. Hàng tồn kho > Hàng mua đang đi đường,Hàng mua đang đi đường,139.685.656.142,-,70.606.174.026,-,139685656142.0,,70606174026.0,
"Nguyên liệu, vật liệu","a. Hàng tồn kho > Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",450.474.860.815,(4.211.883),309.731.169.770,(73.056.320),450474860815.0,-4211883.0,309731169770.0,-73056320.0
"Công cụ, dụng cụ","a. Hàng tồn kho > Công cụ, dụng cụ","Công cụ, dụng cụ",3.318.219.366,-,7.276.696.097,-,3318219366.0,,7276696097.0,
"Chi phí sản xuất, kinh doanh dở dang","a. Hàng tồn kho > Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",19.264.251.889,-,75.591.581.221,-,19264251889.0,,75591581221.0,
Thành phẩm,a. Hàng tồn kho > Thành phẩm,Thành phẩm,942.280.185.563,-,1.212.216.519.901,(30.883.284.630),942280185563.0,,1212216519901.0,-30883284630.0
Hàng hoá,a. Hàng tồn kho > Hàng hoá,Hàng hoá,176.311.582.461,(645.712.592),266.686.933.735,(312.126.586),176311582461.0,-645712592.0,266686933735.0,-312126586.0
,,,1.731.334.756.236,(649.924.475),1.942.109.074.750,(31.268.467.536),1731334756236.0,-649924475.0,1942109074750.0,-31268467536.0
"b. Thiết bị, vật tư, phụ tùng thay thế dài hạn","a. Hàng tồn kho > b. Thiết bị, vật tư, phụ tùng thay thế dài hạn","b. Thiết bị, vật tư, phụ tùng thay thế dài hạn",128.013.698.990,-,129.152.858.473,-,128013698990.0,,129152858473.0,
