row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Raw materials and consumables,Raw materials and consumables,Raw materials and consumables,"7,858,251,120,893","6,871,144,247,415",,
Labour,Labour,Labour,"706,262,620,951","598,801,329,925",,
Depreciation of fixed assets and investment properties and amortisation of fixed assets,Depreciation of fixed assets and investment properties and amortisation of fixed assets,Depreciation of fixed assets and investment properties and amortisation of fixed assets,"393,838,974,383","403,299,073,758",,
Provision expenses,Provision expenses,Provision expenses,"976,120,439,252","972,240,458,737",,
Out-sourced services,Out-sourced services,Out-sourced services,"317,946,799,462","1,945,008,673",,
Other monetary expenses,Other monetary expenses,Other monetary expenses,"358,488,838,472","651,985,001,608",,
,,,"10,610,908,793,413","9,499,415,120,116",,
