row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,,13.657.031.176.628,13.719.510.012.331,,1.0,,13657031176628.0,13719510012331.0
2.,2.,2.,Các khoản glâm trừ doanh thu,02,,160.888.952.925,150.324.493.920,,2.0,,160888952925.0,150324493920.0
3.,3.,3.,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,28,13.496.142.223.703,13.569.185.518.411,,10.0,28.0,13496142223703.0,13569185518411.0
4.,4.,4.,Giá vốn hàng bán và dịch vụ cung cấp,11,28,11.598.010.673.565,11.917.438.631.877,,11.0,28.0,11598010673565.0,11917438631877.0
5.,5.,5.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),20,28,1.898.131.550.138,1.651.746.886.534,,20.0,28.0,1898131550138.0,1651746886534.0
6.,6.,6.,Doanh thu hoạt động tài chính,21,30,369.143.114.332,457.576.170.227,,21.0,30.0,369143114332.0,457576170227.0
7.,7.,7.,Chỉ phí tài chính,22,31,65.028.684.735,71.157.838.669,,22.0,31.0,65028684735.0,71157838669.0
,,,- Trong đó: Chỉ phí lãi vay,23,,47.838.183.679,50.638.299.383,,23.0,,47838183679.0,50638299383.0
8.,8.,8.,Phần lãi trong công ty liên kết,24,18,2.649.700.205,2.664.912.263,,24.0,18.0,2649700205.0,2664912263.0
9.,9.,9.,Chỉ phí bán hàng,25,32,837.208.423.254,848.444.338.144,,25.0,32.0,837208423254.0,848444338144.0
10.,10.,10.,Chỉ phí quản lý doanh nghiệp,26,32,702.811.258.885,502.354.622.004,,26.0,32.0,702811258885.0,502354622004.0
11.,11.,11.,Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)+24-(25+26)),30,,664.875.997.801,690.031.170.207,,30.0,,664875997801.0,690031170207.0
12.,12.,12.,Thu nhập khác,31,,12.791.842.667,11.025.864.376,,31.0,,12791842667.0,11025864376.0
13.,13.,13.,Chỉ phí khác,32,,8.336.263.370,10.090.505.890,,32.0,,8336263370.0,10090505890.0
14.,14.,14.,Lợi nhuận khác (40=31-32),40,,4.455.579.297,935.358.486,,40.0,,4455579297.0,935358486.0
15.,15.,15.,Tổng lợi nhuận kế toán trước thuế (50=30+40),50,,669.331.577.098,690.966.528.693,,50.0,,669331577098.0,690966528693.0
16.,16.,16.,Chỉ phí thuế thu nhập doanh nghiệp hiện hành,51,33,152.663.594.385,33.233.788.075,,51.0,33.0,152663594385.0,33233788075.0
17.,17.,17.,(Thu nhập)/chỉ phí thuế thu nhập doanh nghiệp hoãn lại,52,33,(37.598.558.785),127.915.820.096,,52.0,33.0,-37598558785.0,127915820096.0
18.,18.,18.,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),60,,554.266.541.498,529.816.920.522,,60.0,,554266541498.0,529816920522.0
,,,Trong đó:,,,,,,,,,
18.1,18.1,18.1,Lợi nhuận sau thuế của Công ty mẹ,61,,537.763.664.155,519.466.561.842,,61.0,,537763664155.0,519466561842.0
18.2,18.2,18.2,Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,16.502.877.343,10.350.358.680,,62.0,,16502877343.0,10350358680.0
19.,19.,19.,Lãi cơ bản trên cổ phiếu,70,34,1.078,1.029,,70.0,34.0,1078.0,1029.0
