row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Cost of fertilizers,Cost of fertilizers,Cost of fertilizers,"8,981,253,406,235","9,002,866,360,466",,
Cost of chemicals,Cost of chemicals,Cost of chemicals,"749,638,388,948","683,418,843,329",,
Others,Others,Others,"15,575,476,555","25,381,977,935",,
,,,"9,746,467,271,738","9,711,667,181,730",,
