row_label_raw,row_label_full,5d du cuii dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),3.497.039.984.859,6.401.099.929.390,13.831.023.003.987,186.415.760.581,14.017.488.764.568,VND,numeric__3.914.000.000.000,numeric__21.179.913.858,numeric__(2.296.824.120),numeric__3.497.039.984.859,numeric__6.401.099.929.390,numeric__13.831.023.003.987,numeric__186.415.760.581,numeric__14.017.488.764.568,numeric__VND
5d du cuii dim trucic,5d du cuii dim trucic,5d du cuii dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du cuii dim trucic,5d du cuii dim trucic,5d du cuii dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du cuii dim trucic,5d du cuii dim trucic,5d du cuii dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
5d du deu dim trucic,5d du deu dim trucic,5d du deu dim trucic,3.914.000.000.000,21.179.913.858,(2.296.824.120),4.599.179.502.370,2.888.340.934.833,11.370.403.526.941,174.796.246.903,11.545.199.774.844,VND,3914000000000.0,21179913858.0,-2296824120.0,4599179502370.0,2888340934833.0,11370403526941.0,174796246903.0,11545199774844.0,
