row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan,,
Công ty TNHH Thương mại Kỹ thuật Tri Việt,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan > Công ty TNHH Thương mại Kỹ thuật Tri Việt,Công ty TNHH Thương mại Kỹ thuật Tri Việt,122.190.000.000,-,122190000000.0,
BORSIG Process Heat Exchange GmbH,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan > BORSIG Process Heat Exchange GmbH,BORSIG Process Heat Exchange GmbH,17.067.491.200,-,17067491200.0,
Công ty Cổ Phần Công nghiệp Khoáng sản Mico Mineral,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan > Công ty Cổ Phần Công nghiệp Khoáng sản Mico Mineral,Công ty Cổ Phần Công nghiệp Khoáng sản Mico Mineral,-,3.220.800.000,,3220800000.0
Trả trước cho người bán ngắn hạn khác,a. Trả trước cho người bán ngắn hạn không phải là các bên liên quan > Trả trước cho người bán ngắn hạn khác,Trả trước cho người bán ngắn hạn khác,45.582.783.308,17.330.348.608,45582783308.0,17330348608.0
,,,184.840.274.508,20.551.148.608,184840274508.0,20551148608.0
b. Trả trước cho người bán ngắn hạn là các bên liên quan,b. Trả trước cho người bán ngắn hạn là các bên liên quan,b. Trả trước cho người bán ngắn hạn là các bên liên quan,b. Trả trước cho người bán ngắn hạn là các bên liên quan,b. Trả trước cho người bán ngắn hạn là các bên liên quan,,
(Chi tiết tại Thuyết minh số 36),b. Trả trước cho người bán ngắn hạn là các bên liên quan > (Chi tiết tại Thuyết minh số 36),(Chi tiết tại Thuyết minh số 36),42.705.188.603,35.737.537.839,42705188603.0,35737537839.0
,,,42.705.188.603,35.737.537.839,42705188603.0,35737537839.0
Tổng cộng,b. Trả trước cho người bán ngắn hạn là các bên liên quan > Tổng cộng,Tổng cộng,227.545.463.111,56.288.686.447,227545463111.0,56288686447.0
