row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn ngắn hạn,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị ghi số,Số cuối năm > Giá gốc_1,Số đầu năm > VND Giá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị ghi số,numeric__Số cuối năm > Giá gốc_1,numeric__Số đầu năm > VND Giá trị ghi số
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,9.464.000.000.000,9.464.000.000.000,5.385.000.000.000,5.385.000.000.000,9464000000000.0,9464000000000.0,5385000000000.0,5385000000000.0
,,,9.464.000.000.000,9.464.000.000.000,5.385.000.000.000,5.385.000.000.000,9464000000000.0,9464000000000.0,5385000000000.0,5385000000000.0
