row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
"Chi phí thường an toàn, định mức","Chi phí thường an toàn, định mức","Chi phí thường an toàn, định mức",23.777.542.365,16.439.656.286,23777542365.0,16439656286.0
"Chi phí vận chuyển, bốc xếp","Chi phí vận chuyển, bốc xếp","Chi phí vận chuyển, bốc xếp",11.928.929.510,10.295.791.956,11928929510.0,10295791956.0
Chi phí khí,Chi phí khí,Chi phí khí,10.765.237.444,3.725.626.697,10765237444.0,3725626697.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,9.915.561.911,3.972.551.554,9915561911.0,3972551554.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.758.225.163,-,1758225163.0,
Chi phí xây dựng cơ bản phải trả,Chi phí xây dựng cơ bản phải trả,Chi phí xây dựng cơ bản phải trả,-,106.797.556.696,,106797556696.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,63.710.484.305,98.283.686.691,63710484305.0,98283686691.0
,,,121.855.980.698,239.514.869.880,121855980698.0,239514869880.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả ngắn hạn cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),Trong đó: > Chi phí phải trả ngắn hạn cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),Chi phí phải trả ngắn hạn cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),30.264.759.363,74.714.781.807,30264759363.0,74714781807.0
