row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Sales of merchandise and services,Sales of merchandise and services,Sales of merchandise and services,Sales of merchandise and services,Sales of merchandise and services,,
Exported-sales,Exported-sales,Exported-sales,"11,925,878,386,592","12,570,613,462,674",,
Domestic sales,Domestic sales,Domestic sales,"1,570,263,837,111","998,572,055,737",,
Gross profit,Gross profit,Gross profit,"13,496,142,223,703","13,569,185,518,411",,
Cost of sales of merchandise and services,Cost of sales of merchandise and services,Cost of sales of merchandise and services,Cost of sales of merchandise and services,Cost of sales of merchandise and services,,
Exported Cost of good sold,Exported Cost of good sold,Exported Cost of good sold,"10,267,373,284,941","11,069,841,974,719",,
Domestic Cost of good sold,Domestic Cost of good sold,Domestic Cost of good sold,"1,330,637,388,624","847,596,657,158",,
Gross profit,Gross profit,Gross profit,"11,598,010,673,565","11,917,438,631,877",,
