row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Opening balance,numeric__Opening balance_1
,,,Cost,VND Recoverable amount,Cost,VND Recoverable amount,,,,
PetroVietnam Trade and Services JSC,PetroVietnam Trade and Services JSC,PetroVietnam Trade and Services JSC,"109,993,267,289",-,"110,043,267,289",-,,,,
- Investment trust principal,- Investment trust principal,- Investment trust principal,"101,547,868,000",,"101,597,868,000",,,,,
- Investment trust interest receivable,- Investment trust interest receivable,- Investment trust interest receivable,"8,445,399,289",,"8,445,399,289",,,,,
Vietnam Petrochemical and Fiber JSC,Vietnam Petrochemical and Fiber JSC,Vietnam Petrochemical and Fiber JSC,"274,210,209,298","835,463,228","115,630,049,443","1,545,947,178",,,,
- Receivables relating to guarantee,- Receivables relating to guarantee,- Receivables relating to guarantee,"266,367,097,158",-,"107,786,937,303",-,,,,
- Other receivables,- Other receivables,- Other receivables,"7,843,112,140","835,463,228","7,843,112,140","1,545,947,178",,,,
,,,"384,203,476,587","835,463,228","225,673,316,732","1,545,947,178",,,,
Provision for short-term doubtful debts,Provision for short-term doubtful debts,Provision for short-term doubtful debts,"383,368,013,359",,"224,127,369,554",,,,,
