row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Sales of merchandise,Sales of merchandise,Sales of merchandise,Sales of merchandise,Sales of merchandise,,
Sales of fertilizers,Sales of fertilizers,Sales of fertilizers,"1,842,874,131,214","2,046,692,657,975",,
Sales of chemicals,Sales of chemicals,Sales of chemicals,"65,055,320,909","99,119,072,194",,
,,,"1,907,929,452,123","2,145,811,730,169",,
Deductions,Deductions,Deductions,Deductions,Deductions,,
Sales discount,Sales discount,Sales discount,"245,762,015","1,577,162,500",,
,,,"245,762,015","1,577,162,500",,
Net revenue of merchandise and services,Net revenue of merchandise and services,Net revenue of merchandise and services,"1,907,683,690,108","2,144,234,567,669",,
