row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Tay Ninh warehouse,Tay Ninh warehouse,Tay Ninh warehouse,"29,132,052,943","29,120,068,273",,
NH3 and NPK project,NH3 and NPK project,NH3 and NPK project,-,"137,760,601,166",,
"Warehouse containing 20,000 tons NPK fertilizer finished goods","Warehouse containing 20,000 tons NPK fertilizer finished goods","Warehouse containing 20,000 tons NPK fertilizer finished goods",-,"11,365,026,465",,
Other projects,Other projects,Other projects,"60,300,234,313","83,080,569,130",,
,,,"89,432,287,256","261,326,265,034",,
