row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốcVND,31/12/2015 > Giá trị cóthe thu hồiVND,31/12/2014 > Giá gốcVND,31/12/2014 > Giá trị cóthe thu hồiVND,numeric__31/12/2015 > Giá gốcVND,numeric__31/12/2015 > Giá trị cóthe thu hồiVND,numeric__31/12/2014 > Giá gốcVND,numeric__31/12/2014 > Giá trị cóthe thu hồiVND
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,
Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Đối tượng nợ > Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Công ty Cổ phần Vận tải Hàng hải Quốc Việt,13.882.151.236,-,12.950.773.338,-,13882151236.0,,12950773338.0,
Vitol Asia Pte Ltd,Đối tượng nợ > Vitol Asia Pte Ltd,Vitol Asia Pte Ltd,1.968.640.500,-,1.848.242.130,-,1968640500.0,,1848242130.0,
Navigg8 Pool Inc,Đối tượng nợ > Navigg8 Pool Inc,Navigg8 Pool Inc,1.929.599.950,-,2.124.594.740,-,1929599950.0,,2124594740.0,
Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nhà Bè,Đối tượng nợ > Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nhà Bè,Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Nhà Bè,80.000.000.000,-,80.000.000.000,-,80000000000.0,,80000000000.0,
Công ty TNHH Thương mại Dịch vụ Khí đốt Nam Việt,Đối tượng nợ > Công ty TNHH Thương mại Dịch vụ Khí đốt Nam Việt,Công ty TNHH Thương mại Dịch vụ Khí đốt Nam Việt,3.621.148.541,-,3.621.148.541,-,3621148541.0,,3621148541.0,
Công ty TNHH Thủy Sản H.M.P.,Đối tượng nợ > Công ty TNHH Thủy Sản H.M.P.,Công ty TNHH Thủy Sản H.M.P.,13.381.028.500,-,13.381.028.500,-,13381028500.0,,13381028500.0,
Đối tượng khác,Đối tượng nợ > Đối tượng khác,Đối tượng khác,13.372.715.444,-,15.640.423.461,632.974.593,13372715444.0,,15640423461.0,632974593.0
,,,128.155.284.171,-,129.566.210.710,632.974.593,128155284171.0,,129566210710.0,632974593.0
