row_label_raw,row_label_full,Ngân hàng Citibank Việt Nam > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam > Tập đoàn Dầu khí Quốc gia Việt Nam,31/12/2015VND > 1.298.068.465.793 > 952.280.354.656 > 622.731.713.710,31/12/2014VND > 1.440.379.623.428 > 926.845.090.647 > 597.062.883.743,numeric__31/12/2015VND > 1.298.068.465.793 > 952.280.354.656 > 622.731.713.710,numeric__31/12/2014VND > 1.440.379.623.428 > 926.845.090.647 > 597.062.883.743
Ngân hàng Natixis - chi nhánh Hồ Chí Minh,Ngân hàng Natixis - chi nhánh Hồ Chí Minh,Ngân hàng Natixis - chi nhánh Hồ Chí Minh,420.878.150.000,440.395.870.255,420878150000.0,440395870255.0
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,178.520.965.406,263.196.127.605,178520965406.0,263196127605.0
Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,70.000.000.000,72.500.000.000,70000000000.0,72500000000.0
Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,41.446.067.500,65.784.549.600,41446067500.0,65784549600.0
Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,23.667.000.000,22.449.000.000,23667000000.0,22449000000.0
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,10.590.000.000,-,10590000000.0,
,,,3.618.182.717.065,3.828.613.145.278,3618182717065.0,3828613145278.0
