row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
"Ký cược, ký quỹ","a) Ngắn hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",90.962.447.000,35.788.128.700,90962447000.0,35788128700.0
Tạm ứng cho nhân viên,a) Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,8.330.991.006,8.125.361.660,8330991006.0,8125361660.0
Trích trước lãi tiền gửi Ngân hàng,a) Ngắn hạn > Trích trước lãi tiền gửi Ngân hàng,Trích trước lãi tiền gửi Ngân hàng,36.032.473.005,13.268.712.518,36032473005.0,13268712518.0
Thù lao HĐQT và Ban kiểm soát,a) Ngắn hạn > Thù lao HĐQT và Ban kiểm soát,Thù lao HĐQT và Ban kiểm soát,-,278.900.000,,278900000.0
Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,,
- Công ty TNHH PVTrans Emas,Phải thu khác là các bên liên quan > - Công ty TNHH PVTrans Emas,- Công ty TNHH PVTrans Emas,-,6.150.000.000,,6150000000.0
- Tổng Công ty Dầu Việt Nam,Phải thu khác là các bên liên quan > - Tổng Công ty Dầu Việt Nam,- Tổng Công ty Dầu Việt Nam,51.746.128,49.279.831,51746128.0,49279831.0
- Công ty TNHH MTV Công nghiệp Tàu thủyDung Quát,Phải thu khác là các bên liên quan > - Công ty TNHH MTV Công nghiệp Tàu thủyDung Quát,- Công ty TNHH MTV Công nghiệp Tàu thủyDung Quát,793.437.549,793.437.549,793437549.0,793437549.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,,
- Thu tiền bồi thường (*),Các khoản phải thu khác > - Thu tiền bồi thường (*),- Thu tiền bồi thường (*),80.000.000.000,80.000.000.000,80000000000.0,80000000000.0
- Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Các khoản phải thu khác > - Công ty Cổ phần Vận tải Hàng hải Quốc Việt,- Công ty Cổ phần Vận tải Hàng hải Quốc Việt,13.198.147.523,12.583.736.703,13198147523.0,12583736703.0
- Các đối tượng khác,Các khoản phải thu khác > - Các đối tượng khác,- Các đối tượng khác,22.614.785.682,47.550.492.464,22614785682.0,47550492464.0
,,,251.984.027.893,204.588.049.425,251984027893.0,204588049425.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"Ký cược, ký quỹ","b) Dài hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",8.485.078.735,8.436.142.448,8485078735.0,8436142448.0
Phải thu khác,b) Dài hạn > Phải thu khác,Phải thu khác,4.854.838.093,,4854838093.0,
,,,13.339.916.828,8.436.142.448,13339916828.0,8436142448.0
