row_label_raw,row_label_full,col_0,31/12/2014 > Giá trị VND,31/12/2014 > Số có khả năng trả nợ VND,Trong năm > Tăng VND,Trong năm > Giảm VND,31/12/2015 > Giá trị VND,31/12/2015 > Số có khả năng trả nợ VND,numeric__31/12/2014 > Giá trị VND,numeric__31/12/2014 > Số có khả năng trả nợ VND,numeric__Trong năm > Tăng VND,numeric__Trong năm > Giảm VND,numeric__31/12/2015 > Giá trị VND,numeric__31/12/2015 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,39.060.538.045,39.060.538.045,12.000.000.000,51.060.538.045,-,-,39060538045.0,39060538045.0,12000000000.0,51060538045.0,,
Vay dải hạn đến hạn trả (xem Thuyết minh số 24),Vay dải hạn đến hạn trả (xem Thuyết minh số 24),Vay dải hạn đến hạn trả (xem Thuyết minh số 24),590.325.531.699,590.325.531.699,,,902.429.496.663,902.429.496.663,590325531699.0,590325531699.0,,,902429496663.0,902429496663.0
,,,629.386.069.744,629.386.069.744,12.000.000.000,51.060.538.045,902.429.496.663,902.429.496.663,629386069744.0,629386069744.0,12000000000.0,51060538045.0,902429496663.0,902429496663.0
