row_label_raw,row_label_full,Công ty Cổ phần Vận tải Đầu khí Thái Bình Dương (sau đây gọi tất là “Công ty Thái Bình Dương”),"Tầng 3, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Đa kao, Quận 1, Thành phố Hồ Chí Minh","64,92%","64,92%_1","Kinh doanh vận tải dầu thô, cho thuê phương tiện vận tải, dịch vụ môi giới tàu biển, đại lý hàng hải, cung ứng tàu biển, sửa chữa tàu biển.","numeric__Tầng 3, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Đa kao, Quận 1, Thành phố Hồ Chí Minh","numeric__64,92%","numeric__64,92%_1","numeric__Kinh doanh vận tải dầu thô, cho thuê phương tiện vận tải, dịch vụ môi giới tàu biển, đại lý hàng hải, cung ứng tàu biển, sửa chữa tàu biển."
Công ty Cổ phần Sản phẩm khí Quốc tế (sau đây gọi tất là “Công ty Sản phẩm khí”),Công ty Cổ phần Sản phẩm khí Quốc tế (sau đây gọi tất là “Công ty Sản phẩm khí”),Công ty Cổ phần Sản phẩm khí Quốc tế (sau đây gọi tất là “Công ty Sản phẩm khí”),"Tầng 9, Tòa nhà Green Power, số 35 Tôn Đức Thắng, Quận 1, Thành phố Hồ Chí Minh","67,74%","67,74%","Kinh doanh mua bán phương tiện vận tải, cho thuê tàu, kinh doanh vận tải hàng bằng ô tô, đường thủy nội địa, kinh doanh vận tải biển, dịch vụ: đại lý tàu biển, môi giới hàng hải, cung ứng tàu biển, kiểm đếm hàng hóa, vệ sinh tàu biển, sửa chữa tàu biển tại cảng, giao nhận hàng hóa xuất nhập khẩu, đào tạo nghề.",,0.6774,0.6774,
Công ty Cổ phần Vận tải Dầu khí Đông Dương (sau đây gọi tất là “Công ty Đông Dương”),Công ty Cổ phần Vận tải Dầu khí Đông Dương (sau đây gọi tất là “Công ty Đông Dương”),Công ty Cổ phần Vận tải Dầu khí Đông Dương (sau đây gọi tất là “Công ty Đông Dương”),"Tầng 14, Tòa nhà Việt Á, phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội","38,67%",73%,"Kinh doanh vận tải bằng ô tô dưới các hình thức vận chuyển hành khách theo hợp đồng, vận chuyển hành khách theo tuyến cố định, vận tải hàng hóa, xăng dầu, gas; kinh doanh xăng dầu, khí hóa lỏng; kinh doanh gas: chế tạo, sửa chữa bình gas, chuyển đổi phương tiện vận tải sang sử dụng nhiên liệu khí hóa lỏng; sửa xe, bảo dưỡng xe, lắp đặt phụ tùng, phương tiện vận tải.",,0.38670000000000004,0.73,
Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long (sau đây gọi tất là “Công ty Cửu Long”),Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long (sau đây gọi tất là “Công ty Cửu Long”),Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long (sau đây gọi tất là “Công ty Cửu Long”),"Tầng 3, tòa nhà PJCO Tower, 186 Điện Biên Phủ, phường 6, quận 3, thành phố Hồ Chí Minh","22,63%",60%,"Kinh doanh vận tải hành khách bằng taxi theo hợp đồng, theo tuyến cố định, kinh doanh vận tải hàng hóa bằng ô tô, bằng đường thủy nội địa; mua bán phương tiện, máy móc thiết bị, phụ tùng ngành giao thông vận tải, sản phẩm gas LPG, CNG, LNG; đại lý kinh doanh xăng dầu; dịch vụ hoán cải phương tiện vận tải; kinh doanh bất động sản, cho thuê văn phòng; kinh doanh nhà hàng, khách sạn; kinh doanh lữ hành nội địa, quốc tế; kinh doanh bãi đồ xe, trạm dùng; đầu tư, sản xuất, kinh doanh nhà máy thủy điện; kinh doanh vận tải khách bằng xe buyt; kinh doanh vận tải biển và mua bán phân bón.",,0.2263,0.6,
Công ty Cổ phần Vận tải Dầu Phương Đông Việt (sau đây gọi tất là “Công ty Phương Đông Việt”),Công ty Cổ phần Vận tải Dầu Phương Đông Việt (sau đây gọi tất là “Công ty Phương Đông Việt”),Công ty Cổ phần Vận tải Dầu Phương Đông Việt (sau đây gọi tất là “Công ty Phương Đông Việt”),"P806, lâu 08 Citilight Tower, số 45 Võ Thị Sáu, Phường Đakao, Quận 1, Thành phố Hồ Chí Minh","67,99%","62,3%","Kinh doanh vận tải biển, kinh doanh vận tải hàng hóa bằng ô tô, kinh doanh vận tải hàng hóa đường thủy nội địa, dịch vụ môi giới hàng hải, dịch vụ cung ứng tàu biển, đại lý hàng hải, dịch vụ sửa chữa tàu biển (không hoạt động tại trụ sở), cho thuê phương tiện vận tải biển, xe ô tô, xe cơ giới và khai thác đá, cát, sỏi, đất sét, dạy nghề, chuẩn bị mặt bằng.",,0.6799,0.623,
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi (sau đây gọi tất là “Công ty Quảng Ngãi”),Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi (sau đây gọi tất là “Công ty Quảng Ngãi”),Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi (sau đây gọi tất là “Công ty Quảng Ngãi”),"E1, Tôn Đức Thắng, phường Trần Phú, Thành phố Quảng Ngãi Tỉnh Quảng Ngãi","97,44%","97,44%","Kinh doanh vận tải hàng hóa bằng đường bộ; đại lý tàu biển, đại lý vận tải đường biển và các dịch vụ hỗ trợ khác liên quan đến vận tải; dịch vụ hỗ trợ trực tiếp cho vận tải đường thủy, đường bộ và đường hàng không; kinh doanh kho bãi, lưu giữ hàng hóa; vận tải hành khách bằng đường bộ (trừ vận tải bằng xe buyt); vận tải hàng hóa ven biển và viễn dương; mua bán và cung ứng vật tư, trang thiết bị phục vụ ngành dấu khí, hàng hải; đại lý bán vé máy bay; dịch vụ kỹ thuật dấu khí; kinh doanh dịch vụ môi giới và cung ứng tàu biển.",,0.9743999999999999,0.9743999999999999,
