row_label_raw,row_label_full,col_0,Lợi nhuận đètính lãi cơ bảntrên cổ phiếuVND,Số cổ phiếu phổthông bình quângia quyềnCổ phiếu,Lãi cơ bảntrên cổ phiếuVND,numeric__Lợi nhuận đètính lãi cơ bảntrên cổ phiếuVND,numeric__Số cổ phiếu phổthông bình quângia quyềnCổ phiếu,numeric__Lãi cơ bảntrên cổ phiếuVND
"Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200","Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200","Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200",341.139.852.383,255.857.542,1.333,341139852383.0,255857542.0,1333.0
"Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200","Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200","Số báo cáo trước đâyĐiều chính ảnh hưởng của việc loạitrừ Quỹ khen thưởng, phúc lợi theoThông tư 200",(29.352.079.612),255.857.542,(114),-29352079612.0,255857542.0,-114.0
Số liệu trình bày lại,Số liệu trình bày lại,Số liệu trình bày lại,311.787.772.771,255.857.542,1.219,311787772771.0,255857542.0,1219.0
