row_label_raw,row_label_full,col_0,Cổ phần phổ thông có quyền biểu quyết Triệu VND,Thặng dư vốn cổ phần Triệu VND,Cổ phiếu quỹ Triệu VND,Quỹ khác thuộc vốn chủ sở hữu Triệu VND,Lợi nhuận sau thuế chưa phân phối Triệu VND,Lợi ích của cổ đông không kiểm soát Triệu VND,Tổng cộng Triệu VND,numeric__Cổ phần phổ thông có quyền biểu quyết Triệu VND,numeric__Thặng dư vốn cổ phần Triệu VND,numeric__Cổ phiếu quỹ Triệu VND,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu VND,numeric__Lợi nhuận sau thuế chưa phân phối Triệu VND,numeric__Lợi ích của cổ đông không kiểm soát Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,23.288.184,46.983,-,(58.420),5.190.927,41.607,28.509.281,23288184.0,46983.0,,-58420.0,5190927.0,41607.0,28509281.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,2.851.480,453,2.851.933,,,,,2851480.0,453.0,2851933.0
Cổ tức công bố bởi Công ty (Thuyết minh 30),Cổ tức công bố bởi Công ty (Thuyết minh 30),Cổ tức công bố bởi Công ty (Thuyết minh 30),-,-,-,-,(2.445.259),-,(2.445.259),,,,,-2445259.0,,-2445259.0
Cổ tức công bố bởi công ty con Mua lại cổ phiếu quỹ,Cổ tức công bố bởi công ty con Mua lại cổ phiếu quỹ,Cổ tức công bố bởi công ty con Mua lại cổ phiếu quỹ,-,-,-,5.000,(5.000),-,(8.190),,,,5000.0,-5000.0,,-8190.0
Cổ tức,Cổ tức,Cổ tức,-,-,(1.954.258),-,-,-,(1.954.258),,,-1954258.0,,,,-1954258.0
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,23.288.184,46.983,(1.954.258),(53.420),5.592.148,33.870,26.953.507,23288184.0,46983.0,-1954258.0,-53420.0,5592148.0,33870.0,26953507.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,2.381.855,454,2.382.309,,,,,2381855.0,454.0,2382309.0
Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,23.288.184,46.983,(1.954.258),(53.420),7.974.003,34.324,29.335.816,23288184.0,46983.0,-1954258.0,-53420.0,7974003.0,34324.0,29335816.0
