row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,1/1/2020Triệu VND,numeric__31/12/2020Triệu VND,numeric__1/1/2020Triệu VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,3.050.907,1.388.344,3050907.0,1388344.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,1.894.314,788.537,1894314.0,788537.0
"Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay",52.635,39.820,52635.0,39820.0
Chi hộ phải thu,Chi hộ phải thu,Chi hộ phải thu,6.713,17.655,6713.0,17655.0
Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,3.771,4.622,3771.0,4622.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,31.150,37.488,31150.0,37488.0
Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,535,498,535.0,498.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,16.032,9.243,16032.0,9243.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,5.056.057,2.286.207,5056057.0,2286207.0
Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,321.533,294.967,321533.0,294967.0
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,140.364,100.130,140364.0,100130.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,2.233,2.233,2233.0,2233.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,-,2.472,,2472.0
Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,19.887,19.415,19887.0,19415.0
Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,5.706.162,2.765.306,5706162.0,2765306.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,78.176,80.217,78176.0,80217.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,6.268.355,3.264.740,6268355.0,3264740.0
