row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 Triệu VND,2019 Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 Triệu VND,numeric__2019 Triệu VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),60,,2.382.309,2.851.933,60.0,,2382309.0,2851933.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Chủ sở hữu Công ty,Phân bổ cho: > Chủ sở hữu Công ty,Chủ sở hữu Công ty,61,,2.381.855,2.851.480,61.0,,2381855.0,2851480.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,454,453,62.0,,454.0,453.0
,,,,,VND,VND,,,,
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,42,1.048,1.226,70.0,42.0,1048.0,1226.0
