row_label_raw,row_label_full,col_0,2020Triệu VND,numeric__2020Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,23.792,23792.0
Dự phòng trong năm,Dự phòng trong năm,Dự phòng trong năm,1.992,1992.0
Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,(10.069),-10069.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(624),-624.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,15.091,15091.0
