row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020Triệu VND,2019Triệu VND,,
Công ty TNHH Sản xuất và Kinh doanh VinFastDoanh thu cung cấp dịch vụ,Công ty TNHH Sản xuất và Kinh doanh VinFastDoanh thu cung cấp dịch vụ,Công ty TNHH Sản xuất và Kinh doanh VinFastDoanh thu cung cấp dịch vụ,38,25.742,38.0,25742.0
Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,118.725,-,118725.0,
Công ty Cổ phần Đầu tư và Phát triển Sinh tháiChi phí thuê,Công ty Cổ phần Đầu tư và Phát triển Sinh tháiChi phí thuê,Công ty Cổ phần Đầu tư và Phát triển Sinh tháiChi phí thuê,39.867,33.714,39867.0,33714.0
Công ty TNHH Một Thành Viên VinschoolBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một Thành Viên VinschoolBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một Thành Viên VinschoolBán hàng hóa và cung cấp dịch vụ,53.674,70.113,53674.0,70113.0
Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt NamĐặt cọc cho mục đích đầu tư,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt NamĐặt cọc cho mục đích đầu tư,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt NamĐặt cọc cho mục đích đầu tư,711.641,-,711641.0,
Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,60,100.249,60.0,100249.0
Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,930.282,81.000,930282.0,81000.0
Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,44.587,7.812,44587.0,7812.0
Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmBán hàng hóa và cung cấp dịch vụ,166,158.075,166.0,158075.0
Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,550.294,98.000,550294.0,98000.0
Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,5.693,9.451,5693.0,9451.0
Công ty TNHH Phát triển Công viên Trung tâmNhận chuyển nhượng tài sản,Công ty TNHH Phát triển Công viên Trung tâmNhận chuyển nhượng tài sản,Công ty TNHH Phát triển Công viên Trung tâmNhận chuyển nhượng tài sản,-,239.581,,239581.0
Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,117.768,20.814,117768.0,20814.0
Công ty Cổ phần Phát triển Thành phố XanhĐặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố XanhĐặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố XanhĐặt cọc cho mục đích đầu tư,295.420,1.020.000,295420.0,1020000.0
Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,-,800.000,,800000.0
Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,56.453,90.989,56453.0,90989.0
Công ty Cổ phần Sản xuất và Nghiên cứu VinsmartLãi cho vay phải thu,Công ty Cổ phần Sản xuất và Nghiên cứu VinsmartLãi cho vay phải thu,Công ty Cổ phần Sản xuất và Nghiên cứu VinsmartLãi cho vay phải thu,25.698,-,25698.0,
Cho vay,Cho vay,Cho vay,1.050.000,-,1050000.0,
Thu hồi gốc cho vay,Thu hồi gốc cho vay,Thu hồi gốc cho vay,1.050.000,-,1050000.0,
Thành viên Hội đồng Quản trị và Ban giám đốcTiền lương và thường,Thành viên Hội đồng Quản trị và Ban giám đốcTiền lương và thường,Thành viên Hội đồng Quản trị và Ban giám đốcTiền lương và thường,28.438,28.064,28438.0,28064.0
