row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020Triệu VND,2019Triệu VND,,
Cổ đông,Cổ đông,Cổ đông,Cổ đông,Cổ đông,,
Công ty TNHH Kinh doanh và Phát triển Đô thị,Công ty TNHH Kinh doanh và Phát triển Đô thị,Công ty TNHH Kinh doanh và Phát triển Đô thị,,,,
Nam Hà Nội,Nam Hà Nội,Nam Hà Nội,,,,
Cổ tức đã trả,Nam Hà Nội > Cổ tức đã trả,Cổ tức đã trả,-,201.798,,201798.0
Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,,,,
Cổ tức đã trả,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng > Cổ tức đã trả,Cổ tức đã trả,-,788.582,,788582.0
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,,,,
Mua hàng hóa và dịch vụ,Tập đoàn Vingroup - Công ty CP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,151.597,209.501,151597.0,209501.0
"Lãi cho vay, lãi đặt cọc phải thu","Tập đoàn Vingroup - Công ty CP > Lãi cho vay, lãi đặt cọc phải thu","Lãi cho vay, lãi đặt cọc phải thu",9.905,7.200,9905.0,7200.0
Thu hồi đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup - Công ty CP > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,-,796.000,,796000.0
Đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup - Công ty CP > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,579.587,273.485,579587.0,273485.0
Cổ tức đã trả,Tập đoàn Vingroup - Công ty CP > Cổ tức đã trả,Cổ tức đã trả,-,449.101,,449101.0
Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,,
Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Vinhomes > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,284.778,281.258,284778.0,281258.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinhomes > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,61.123,261.861,61123.0,261861.0
Đặt cọc cho mục đích đầu tư,Công ty Cổ phần Vinhomes > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,649.806,-,649806.0,
Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Vinpearl > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,57.557,91.516,57557.0,91516.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinpearl > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,47.930,33.933,47930.0,33933.0
Đặt cọc theo hợp đồng hợp tác kinh doanh,Công ty Cổ phần Vinpearl > Đặt cọc theo hợp đồng hợp tác kinh doanh,Đặt cọc theo hợp đồng hợp tác kinh doanh,-,180.000,,180000.0
