row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Công ty Hà Đô 45,Công ty Hà Đô 45,Công ty Hà Đô 45,51.712.628.583,51.712.628.583,51712628583.0,51712628583.0
Công ty Thiết bị Giáo dục 1,Công ty Thiết bị Giáo dục 1,Công ty Thiết bị Giáo dục 1,23.500.000.000,27.500.000.000,23500000000.0,27500000000.0
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,4.780.000.000,-,4780000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,79.992.628.583,79.212.628.583,79992628583.0,79212628583.0
Dự phòng cho vay ngắn hạn khó đòi,Dự phòng cho vay ngắn hạn khó đòi,Dự phòng cho vay ngắn hạn khó đòi,(15.513.788.656),-,-15513788656.0,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu về cho vay ngắn hạn đối tượng khác (i),Trong đó: > Phải thu về cho vay ngắn hạn đối tượng khác (i),Phải thu về cho vay ngắn hạn đối tượng khác (i),51.712.628.583,-,51712628583.0,
Phải thu về cho vay ngắn hạn với bên liên quan(Thuyết minh số 30),Trong đó: > Phải thu về cho vay ngắn hạn với bên liên quan(Thuyết minh số 30),Phải thu về cho vay ngắn hạn với bên liên quan(Thuyết minh số 30),28.280.000.000,79.212.628.583,28280000000.0,79212628583.0
