row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,51.155.812.820,57.725.044.859,51155812820.0,57725044859.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,21.489.517.574,7.914.256.060,21489517574.0,7914256060.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,14.299.588.448,11.934.281.208,14299588448.0,11934281208.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,898.042.206,850.978.909,898042206.0,850978909.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,15.700.501.210,18.373.496.465,15700501210.0,18373496465.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,103.543.462.258,96.798.057.501,103543462258.0,96798057501.0
