row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Phải thu từ chuyển nhượng cổ phần,Phải thu từ chuyển nhượng cổ phần,Phải thu từ chuyển nhượng cổ phần,69.954.050.000,-,69954050000.0,
Phải thu từ hoạt động kinh doanh bất động sản,Phải thu từ hoạt động kinh doanh bất động sản,Phải thu từ hoạt động kinh doanh bất động sản,57.836.040.315,43.981.628.315,57836040315.0,43981628315.0
Phải thu từ hoạt động kinh doanh khách sạn,Phải thu từ hoạt động kinh doanh khách sạn,Phải thu từ hoạt động kinh doanh khách sạn,1.577.285.005,5.866.076.697,1577285005.0,5866076697.0
"Phải thu ngắn hạn từ hoạt động xây lắp, cho thuê và các hoạt động khác","Phải thu ngắn hạn từ hoạt động xây lắp, cho thuê và các hoạt động khác","Phải thu ngắn hạn từ hoạt động xây lắp, cho thuê và các hoạt động khác",44.202.324.596,41.732.720.723,44202324596.0,41732720723.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,173.569.699.916,91.580.425.735,173569699916.0,91580425735.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(10.615.800.222),(5.379.296.651),-10615800222.0,-5379296651.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu ngắn hạn từ các khách hàng khác,Trong đó: > Phải thu ngắn hạn từ các khách hàng khác,Phải thu ngắn hạn từ các khách hàng khác,70.061.386.116,55.279.039.025,70061386116.0,55279039025.0
Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 30),Trong đó: > Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 30),103.508.313.800,36.301.386.710,103508313800.0,36301386710.0
Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư:,Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư:,Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư:,Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư:,Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư:,,
Các khách hàng mua nhà tại dự án Khu biệt thự Sư Vạn Hạnh (*),Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư: > Các khách hàng mua nhà tại dự án Khu biệt thự Sư Vạn Hạnh (*),Các khách hàng mua nhà tại dự án Khu biệt thự Sư Vạn Hạnh (*),23.276.227.600,23.276.227.600,23276227600.0,23276227600.0
"Các khách hàng mua nhà tại dự án Khu đô thị Hà Đô Thới An, Quận 12, TP. Hồ Chí Minh (*)","Chi tiết các khoản phải thu của khách hàng chiếm trên 10% tổng số dư: > Các khách hàng mua nhà tại dự án Khu đô thị Hà Đô Thới An, Quận 12, TP. Hồ Chí Minh (*)","Các khách hàng mua nhà tại dự án Khu đô thị Hà Đô Thới An, Quận 12, TP. Hồ Chí Minh (*)",12.067.310.794,12.298.665.726,12067310794.0,12298665726.0
