row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,1.259.627.732.051,758.448.603.876,1259627732051.0,758448603876.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",8.262.090.892,17.251.780.447,8262090892.0,17251780447.0
Lãi từ chuyển nhượng chứng khoán kinh doanh và các khoản đầu tư tài chính,Lãi từ chuyển nhượng chứng khoán kinh doanh và các khoản đầu tư tài chính,Lãi từ chuyển nhượng chứng khoán kinh doanh và các khoản đầu tư tài chính,1.045.906.955,8.309.595.971,1045906955.0,8309595971.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,502.939.922,118.327.379,502939922.0,118327379.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.269.438.669.820,784.128.307.673,1269438669820.0,784128307673.0
