row_label_raw,row_label_full,col_0,01/01/2022,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2022,numeric__01/01/2022,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2022
Phải nộp,Phải nộp,Phải nộp,456.439.832.374,109.202.374.120,480.272.193.404,85.370.013.090,456439832374.0,109202374120.0,480272193404.0,85370013090.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,889.758.408,53.136.211.087,18.104.637.578,35.921.331.917,889758408.0,53136211087.0,18104637578.0,35921331917.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,52.978.872.231,42.922.372.406,49.773.168.527,46.128.076.110,52978872231.0,42922372406.0,49773168527.0,46128076110.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.321.201.735,10.955.604.945,8.956.201.617,3.320.605.063,1321201735.0,10955604945.0,8956201617.0,3320605063.0
Tiền đất phải nộp nhà nước,Tiền đất phải nộp nhà nước,Tiền đất phải nộp nhà nước,401.250.000.000,1.018.824.489,402.268.824.489,-,401250000000.0,1018824489.0,402268824489.0,
Thuế Bảo vệ môi trường và thuế khác,Thuế Bảo vệ môi trường và thuế khác,Thuế Bảo vệ môi trường và thuế khác,-,63.000.000,63.000.000,-,,63000000.0,63000000.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,1.106.361.193,1.106.361.193,-,,1106361193.0,1106361193.0,
Phải thu,Phải thu,Phải thu,40.397.617,40.397.617,-,-,40397617.0,40397617.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,40.397.617,40.397.617,-,-,40397617.0,40397617.0,,
