row_label_raw,row_label_full,Tên Công ty,31/12/2022 > Tỷ lệ Vốnnấm giữ,31/12/2022 > Tỷ lệ quyềnbiểu quyết,31/12/2022 > Giá gốc,31/12/2022 > Giá trịhợp lý Dự phòng,01/01/2022 > Tỷ lệ Vớnnấm giữ,01/01/2022 > Tỷ lệ quyềnbiểu quyết,01/01/2022 > Giá gốc,01/01/2022 > Giá trịhợp lý Dự phòng,numeric__31/12/2022 > Tỷ lệ Vốnnấm giữ,numeric__31/12/2022 > Tỷ lệ quyềnbiểu quyết,numeric__31/12/2022 > Giá gốc,numeric__31/12/2022 > Giá trịhợp lý Dự phòng,numeric__01/01/2022 > Tỷ lệ Vớnnấm giữ,numeric__01/01/2022 > Tỷ lệ quyềnbiểu quyết,numeric__01/01/2022 > Giá gốc,numeric__01/01/2022 > Giá trịhợp lý Dự phòng
Đầu tư vào Công ty liên doanh liên kết,Đầu tư vào Công ty liên doanh liên kết,Đầu tư vào Công ty liên doanh liên kết,,,55.946.786.097,-,,,474.097.005.719,-,,,55946786097.0,,,,474097005719.0,
Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),,,-,-,"48,8%","48,8%",419.534.119.622,-,,,,,0.488,0.488,419534119622.0,
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,50%,50%,55.946.786.097,-,50%,50%,54.562.886.097,-,0.5,0.5,55946786097.0,,0.5,0.5,54562886097.0,
Công ty Cổ phần Đầu tư GreenlandBắc Giang (2),Công ty Cổ phần Đầu tư GreenlandBắc Giang (2),Công ty Cổ phần Đầu tư GreenlandBắc Giang (2),20%,20%,-,-,,,-,-,0.2,0.2,,,,,,
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,,,431.425.000.000,-,,,303.625.000.000,-,,,431425000000.0,,,,303625000000.0,
Công ty cổ phần Đầu tư Hải Phát Thủ Đô,Công ty cổ phần Đầu tư Hải Phát Thủ Đô,Công ty cổ phần Đầu tư Hải Phát Thủ Đô,"19,01%","19,01%",190.080.000.000,-,"19,01%","19,01%",190.080.000.000,-,0.19010000000000002,0.19010000000000002,190080000000.0,,0.19010000000000002,0.19010000000000002,190080000000.0,
Tổng Công ty Xây dựng Công trìnhgiao thông 5 - CTCP,Tổng Công ty Xây dựng Công trìnhgiao thông 5 - CTCP,Tổng Công ty Xây dựng Công trìnhgiao thông 5 - CTCP,"15,50%","15,50%",113.545.000.000,,"15,50%","15,50%",113.545.000.000,-,0.155,0.155,113545000000.0,,0.155,0.155,113545000000.0,
Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),Công ty cổ phần Đầu tư và Kinh doanhBất động sản Hải Phát (1),"18,00%","18,00%",127.800.000.000,-,,,-,-,0.18,0.18,127800000000.0,,,,,
Tổng,Tổng,Tổng,,,487.371.786.097 (*),-,,,777.722.005.719 (*),-,,,,,,,,
