row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,9.329.616.403,26.824.404.164,9329616403.0,26824404164.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,1.518.252.122,4.919.487.675,1518252122.0,4919487675.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,-,6.098.709.051,,6098709051.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,3.421.228.146,6.462.200.948,3421228146.0,6462200948.0
"Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi",4.390.136.135,9.302.665.318,4390136135.0,9302665318.0
Chi phí bán hàng khác,Chi phí bán hàng khác,Chi phí bán hàng khác,-,41.341.172,,41341172.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,77.766.578.923,136.892.377.512,77766578923.0,136892377512.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,38.929.410.610,74.420.407.120,38929410610.0,74420407120.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,105.851.741,-,105851741.0,
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,1.493.017.083,-,1493017083.0,
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,864.205.409,8.064.624.269,864205409.0,8064624269.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",132.928.920,-,132928920.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,14.523.209.416,37.765.834.111,14523209416.0,37765834111.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,22.008.670.258,16.641.512.012,22008670258.0,16641512012.0
Hoàn nhập dự phòng phải thu khó đòi,Hoàn nhập dự phòng phải thu khó đòi,Hoàn nhập dự phòng phải thu khó đòi,(290.714.514),-,-290714514.0,
Tổng,Tổng,Tổng,87.096.195.326,163.716.781.676,87096195326.0,163716781676.0
