row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,195.035.627.747,269.337.426.964,195035627747.0,269337426964.0
Phải thu thử hoạt động chuyển nhượng cổ phần,Phải thu thử hoạt động chuyển nhượng cổ phần,Phải thu thử hoạt động chuyển nhượng cổ phần,151.110.000.000,164.240.000.000,151110000000.0,164240000000.0
Ông Vũ Kim Tuấn,Ông Vũ Kim Tuấn,Ông Vũ Kim Tuấn,-,106.927.400.000,,106927400000.0
Ông Chu Thế Cường (*),Ông Chu Thế Cường (*),Ông Chu Thế Cường (*),121.110.000.000,-,121110000000.0,
Doanh nghiệp tư nhân Xây dựng số 1tình Điện Biên,Doanh nghiệp tư nhân Xây dựng số 1tình Điện Biên,Doanh nghiệp tư nhân Xây dựng số 1tình Điện Biên,30.000.000.000,30.000.000.000,30000000000.0,30000000000.0
Bà Vũ Thu Hiên,Bà Vũ Thu Hiên,Bà Vũ Thu Hiên,-,27.312.600.000,,27312600000.0
Phải thu thử hoạt động chuyển nhượngbất động sản,Phải thu thử hoạt động chuyển nhượngbất động sản,Phải thu thử hoạt động chuyển nhượngbất động sản,43.925.627.747,86.905.171.639,43925627747.0,86905171639.0
Phải thu thử hoạt động cho thuêvà các hoạt động khác,Phải thu thử hoạt động cho thuêvà các hoạt động khác,Phải thu thử hoạt động cho thuêvà các hoạt động khác,-,18.192.255.325,,18192255325.0
Tổng,Tổng,Tổng,195.035.627.747,269.337.426.964,195035627747.0,269337426964.0
Trong đó phải thu các bên liên quan(Chỉ tiết xem tại Thuyết minh số 7.2),Trong đó phải thu các bên liên quan(Chỉ tiết xem tại Thuyết minh số 7.2),Trong đó phải thu các bên liên quan(Chỉ tiết xem tại Thuyết minh số 7.2),14.588.565.946,17.137.781.388,14588565946.0,17137781388.0
