row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,01/01/2022,01/01/2022_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__01/01/2022,numeric__01/01/2022_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Chi phí sản xuất kinh doanh dỡ dang,Chi phí sản xuất kinh doanh dỡ dang,Chi phí sản xuất kinh doanh dỡ dang,3.330.865.041.657,-,3.095.717.118.115,-,3330865041657.0,,3095717118115.0,
"Dự án Tụy Hòa, Phú Yên (1.4 ha)","Dự án Tụy Hòa, Phú Yên (1.4 ha)","Dự án Tụy Hòa, Phú Yên (1.4 ha)",200.694.893.195,-,200.638.911.085,-,200694893195.0,,200638911085.0,
Dự án Khu ĐT mới Đề Thám Cao Bằng,Dự án Khu ĐT mới Đề Thám Cao Bằng,Dự án Khu ĐT mới Đề Thám Cao Bằng,419.239.893.808,-,333.766.239.256,-,419239893808.0,,333766239256.0,
"Dự án Khu ĐT Phía Nam, TP Bắc Giang","Dự án Khu ĐT Phía Nam, TP Bắc Giang","Dự án Khu ĐT Phía Nam, TP Bắc Giang",1.082.042.433.672,-,875.866.349.259,-,1082042433672.0,,875866349259.0,
Dự án Ka Long - Quảng Ninh,Dự án Ka Long - Quảng Ninh,Dự án Ka Long - Quảng Ninh,48.048.976.191,-,434.210.077.265,-,48048976191.0,,434210077265.0,
Dự án Cồn Tân Lập,Dự án Cồn Tân Lập,Dự án Cồn Tân Lập,386.498.779.089,,386.485.727.609,,386498779089.0,,386485727609.0,
"Dự án Phú Hải, Bình Thuận","Dự án Phú Hải, Bình Thuận","Dự án Phú Hải, Bình Thuận",346.979.343.581,,244.238.100.701,,346979343581.0,,244238100701.0,
"Dự án Nhà ở TM, TP.Lào Cai","Dự án Nhà ở TM, TP.Lào Cai","Dự án Nhà ở TM, TP.Lào Cai",626.857.859.575,-,536.289.771.212,-,626857859575.0,,536289771212.0,
Các dự án khác,Các dự án khác,Các dự án khác,220.502.862.546,-,84.221.941.728,-,220502862546.0,,84221941728.0,
Thành phẩm,Thành phẩm,Thành phẩm,441.170.554.264,-,702.318.276.977,-,441170554264.0,,702318276977.0,
Dự án Phú Lăm,Dự án Phú Lăm,Dự án Phú Lăm,286.260.708.684,-,312.790.381.617,-,286260708684.0,,312790381617.0,
"DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh","DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh","DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh",154.909.845.580,-,-,-,154909845580.0,,,
Các dự án khác,Các dự án khác,Các dự án khác,-,-,389.527.895.360,-,,,389527895360.0,
Hàng tồn kho khác,Hàng tồn kho khác,Hàng tồn kho khác,5.911.920.000,,245.000.000,,5911920000.0,,245000000.0,
Tổng,Tổng,Tổng,3.777.947.515.921,-,3.798.280.395.092,-,3777947515921.0,,3798280395092.0,
