row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Doanh thu từ hoạt động chuyển nhượng bất động sản,Doanh thu từ hoạt động chuyển nhượng bất động sản,Doanh thu từ hoạt động chuyển nhượng bất động sản,1.057.292.365.781,630.618.135.346,1057292365781.0,630618135346.0
Doanh thu từ hoạt động môi giới bất động sản,Doanh thu từ hoạt động môi giới bất động sản,Doanh thu từ hoạt động môi giới bất động sản,-,590.090.213.536,,590090213536.0
Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,62.516.480.394,196.298.080.898,62516480394.0,196298080898.0
"Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà","Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà","Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà",90.562.964.443,-,90562964443.0,
Tổng,Tổng,Tổng,1.210.371.810.618,1.417.006.429.780,1210371810618.0,1417006429780.0
"Trong đó, doanh thu với các bên liên quan:","Trong đó, doanh thu với các bên liên quan:","Trong đó, doanh thu với các bên liên quan:",29.552.718.731,65.271.580.261,29552718731.0,65271580261.0
Công ty Hải Phát Land,Công ty Hải Phát Land,Công ty Hải Phát Land,10.624.642.794,17.498.265.001,10624642794.0,17498265001.0
Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,6.994.818.230,30.461.639.587,6994818230.0,30461639587.0
Trần Thị Thái Bình,Trần Thị Thái Bình,Trần Thị Thái Bình,9.358.392.365,-,9358392365.0,
Công ty An Land,Công ty An Land,Công ty An Land,1.681.860.321,1.695.101.361,1681860321.0,1695101361.0
Công ty Đại Đông Á,Công ty Đại Đông Á,Công ty Đại Đông Á,-,7.891.349.476,,7891349476.0
Đỗ Quý Chiến,Đỗ Quý Chiến,Đỗ Quý Chiến,-,6.467.101.920,,6467101920.0
Doanh thu các bên liên quan khác,Doanh thu các bên liên quan khác,Doanh thu các bên liên quan khác,893.005.021,1.258.122.916,893005021.0,1258122916.0
