row_label_raw,row_label_full,Số đầu năm,Năm 2022VND > 197.887.821.255,Năm 2021VND > 398.000.430.464,numeric__Năm 2022VND > 197.887.821.255,numeric__Năm 2021VND > 398.000.430.464
Giảm do bán công ty con mất quyền kiểm soát và trở thành công ty liên kết,Giảm do bán công ty con mất quyền kiểm soát và trở thành công ty liên kết,Giảm do bán công ty con mất quyền kiểm soát và trở thành công ty liên kết,-,(208.330.530.689),,-208330530689.0
Giảm do giảm tỷ lệ sở hữu tại Công ty con,Giảm do giảm tỷ lệ sở hữu tại Công ty con,Giảm do giảm tỷ lệ sở hữu tại Công ty con,-,(578.443.053),,-578443053.0
Giảm do chuyển nhượng công ty con,Giảm do chuyển nhượng công ty con,Giảm do chuyển nhượng công ty con,(38.854.353),,-38854353.0,
"Trích quỹ và thù lao HĐQT, BKS","Trích quỹ và thù lao HĐQT, BKS","Trích quỹ và thù lao HĐQT, BKS",(349.411.212),(390.005.116),-349411212.0,-390005116.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,-,(26.643.195.601),,-26643195601.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,2.048.376.507,35.829.565.250,2048376507.0,35829565250.0
Tổng,Tổng,Tổng,199.547.932.197,197.887.821.255,199547932197.0,197887821255.0
