row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,970.002.714.162,269.259.039.446,970002714162.0,269259039446.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.806.456.918,,1806456918.0,
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,478.150.671,,478150671.0,
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,87.976.162,-,87976162.0,
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,39.042.716,-,39042716.0,
Quỹ bảo trì căn hộ (i),Quỹ bảo trì căn hộ (i),Quỹ bảo trì căn hộ (i),79.184.730.042,81.041.652.508,79184730042.0,81041652508.0
Phải trả theo dòng tiền quản lý vốn tập trung (ii),Phải trả theo dòng tiền quản lý vốn tập trung (ii),Phải trả theo dòng tiền quản lý vốn tập trung (ii),64.141.711.123,61.478.116.123,64141711123.0,61478116123.0
"Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản","Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản","Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản",636.707.050.809,81.459.343.747,636707050809.0,81459343747.0
Phải trả theo hợp đồng hợp tác đầu tư,Phải trả theo hợp đồng hợp tác đầu tư,Phải trả theo hợp đồng hợp tác đầu tư,18.874.745.670,19.008.245.670,18874745670.0,19008245670.0
Các khoản thu chi hộ,Các khoản thu chi hộ,Các khoản thu chi hộ,5.911.781.307,12.358.896.648,5911781307.0,12358896648.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",162.771.068.744,13.912.784.750,162771068744.0,13912784750.0
Dài hạn,Dài hạn,Dài hạn,180.952.734.244,180.296.348.737,180952734244.0,180296348737.0
Nhận tiên cọc từ hợp đồng cho thuê dài hạn (iii),Nhận tiên cọc từ hợp đồng cho thuê dài hạn (iii),Nhận tiên cọc từ hợp đồng cho thuê dài hạn (iii),177.038.554.701,180.296.348.737,177038554701.0,180296348737.0
Phải dài hạn khác,Phải dài hạn khác,Phải dài hạn khác,3.914.179.543,-,3914179543.0,
Tổng,Tổng,Tổng,1.150.955.448.406,449.555.388.183,1150955448406.0,449555388183.0
Trong đó phải trả khác là các bên liên quan (Chỉ tiết xem tại Thuyết minh số 7.2),Trong đó phải trả khác là các bên liên quan (Chỉ tiết xem tại Thuyết minh số 7.2),Trong đó phải trả khác là các bên liên quan (Chỉ tiết xem tại Thuyết minh số 7.2),65.090.865.691,62.693.683.982,65090865691.0,62693683982.0
