row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,38.815.718.552,1.648.025.808,38815718552.0,1648025808.0
Chi phí môi giới liên quan đến các căn hộchưa bàn giao,Chi phí môi giới liên quan đến các căn hộchưa bàn giao,Chi phí môi giới liên quan đến các căn hộchưa bàn giao,36.530.462.638,1.469.777.528,36530462638.0,1469777528.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,39.492.561,178.248.280,39492561.0,178248280.0
Chi phí khác chờ phân bổ,Chi phí khác chờ phân bổ,Chi phí khác chờ phân bổ,2.245.763.353,-,2245763353.0,
Dài hạn,Dài hạn,Dài hạn,16.450.495.872,8.945.973.214,16450495872.0,8945973214.0
Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,4.828.340.978,3.572.649.620,4828340978.0,3572649620.0
Chi phí thuê mặt bằng,Chi phí thuê mặt bằng,Chi phí thuê mặt bằng,2.994.235.024,3.127.059.866,2994235024.0,3127059866.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",2.023.071.889,1.414.378.247,2023071889.0,1414378247.0
Chi phí bảo trì phần mềm,Chi phí bảo trì phần mềm,Chi phí bảo trì phần mềm,486.902.410,831.885.481,486902410.0,831885481.0
Chi phí khác,Chi phí khác,Chi phí khác,485.480.425,-,485480425.0,
Chi phí marketing,Chi phí marketing,Chi phí marketing,5.632.465.146,-,5632465146.0,
Tổng,Tổng,Tổng,55.266.214.424,10.593.999.022,55266214424.0,10593999022.0
