row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị ghi số,31/12/2022 > Số có khả năng trả nợ,01/01/2022 > Giá trị ghi số,01/01/2022 > Số có khả năng trả nợ,numeric__31/12/2022 > Giá trị ghi số,numeric__31/12/2022 > Số có khả năng trả nợ,numeric__01/01/2022 > Giá trị ghi số,numeric__01/01/2022 > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,203.654.527.951,203.654.527.951,201.232.319.515,201.232.319.515,203654527951.0,203654527951.0,201232319515.0,201232319515.0
Công ty CP Xây dựng số 1 Sông Hồng,Công ty CP Xây dựng số 1 Sông Hồng,Công ty CP Xây dựng số 1 Sông Hồng,23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23493115910.0,23493115910.0,23493115910.0,23493115910.0
Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,180.161.412.041,180.161.412.041,177.739.203.605,177.739.203.605,180161412041.0,180161412041.0,177739203605.0,177739203605.0
Tổng,Tổng,Tổng,203.654.527.951,203.654.527.951,201.232.319.515,201.232.319.515,203654527951.0,203654527951.0,201232319515.0,201232319515.0
Trong đó phải trả các bên liên quan (Chi tiết tại Thuyết minh số 7.2),Trong đó phải trả các bên liên quan (Chi tiết tại Thuyết minh số 7.2),Trong đó phải trả các bên liên quan (Chi tiết tại Thuyết minh số 7.2),9.689.602.480,9.689.602.480,4.420.272.385,4.420.272.385,9689602480.0,9689602480.0,4420272385.0,4420272385.0
