row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích (%),numeric__Tỷ lệ biểu quyết (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty TNHH HP Hospitality Nha Trang (""Công ty HPH Nha Trang"")","75,00","75,00","Khu dân cư Côn Tân Lập, phường Xương Huân, thành phố Nha Trang, tỉnh Khánh Hòa, Việt Nam",Phát triển dự án bất động sản,,75.0,75.0,,
2,2,2,"Công ty TNHH MTV Địa ốc Châu Sơn (""Công ty Châu Sơn"")","100,00","100,00","Tầng 5, tỏa CT3, Khu ĐTM An Hưng, phường La Khê, quận Hà Đông, thành phố Hà Nội, Việt Nam",Kinh doanh bất động sản,,100.0,100.0,,
3,3,3,"Công ty cổ phần Thương mại địa ốc Bình Minh (""Công ty Bình Minh"")","77,20","77,20","Số 24N, đường Hoàng Hoa Thám, phường Lộc Thọ, thành phố Nha Trang, tỉnh Khánh Hòa",Kinh doanh bất động sản,,77.2,77.2,,
