row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Cho vay ngắn hạn cá nhân (i),Ngắn hạn: > Cho vay ngắn hạn cá nhân (i),Cho vay ngắn hạn cá nhân (i),17.000.000.000,-,17000000000.0,
Cho vay ngắn hạn bên liên quan(Thuyết minh số 34),Ngắn hạn: > Cho vay ngắn hạn bên liên quan(Thuyết minh số 34),Cho vay ngắn hạn bên liên quan(Thuyết minh số 34),8.000.000.000,-,8000000000.0,
TỔNG CỘNG,Ngắn hạn: > TỔNG CỘNG,TỔNG CỘNG,25.000.000.000,-,25000000000.0,
Dự phòng phải thu về cho vay ngắn hạn khóđời,Dự phòng phải thu về cho vay ngắn hạn khóđời,Dự phòng phải thu về cho vay ngắn hạn khóđời,-,-,,
