row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước(Trình bày lại)
Chi phí phát triển bất động sản,Chi phí phát triển bất động sản,Chi phí phát triển bất động sản,570.616.864.433,2.009.258.572.470,570616864433.0,2009258572470.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,125.901.618.729,37.250.941.131,125901618729.0,37250941131.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,283.076.027.170,37.241.600.607,283076027170.0,37241600607.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,23.358.005.271,21.352.339.779,23358005271.0,21352339779.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.824.758.048,2.012.833.015,2824758048.0,2012833015.0
Chi phí khác,Chi phí khác,Chi phí khác,39.974.457.170,17.858.940.021,39974457170.0,17858940021.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.045.751.730.821,2.124.975.227.023,1045751730821.0,2124975227023.0
