row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,,,,,,
Vốn góp của cổ đông,Vốn góp của cổ đông,Vốn góp của cổ đông,1.999.963.050.000,1.999.963.050.000,-,1.999.963.050.000,1.999.963.050.000,-,1999963050000.0,1999963050000.0,,1999963050000.0,1999963050000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.999.963.050.000,1.999.963.050.000,-,1.999.963.050.000,1.999.963.050.000,-,1999963050000.0,1999963050000.0,,1999963050000.0,1999963050000.0,
