row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Dự án Tân Tây Đô,Dự án Tân Tây Đô,Dự án Tân Tây Đô,45.822.480.000,45.822.480.000,45822480000.0,45822480000.0
Dự án Tây Nam An Khánh,Dự án Tây Nam An Khánh,Dự án Tây Nam An Khánh,2.710.530.145,2.412.676.055,2710530145.0,2412676055.0
Dự án Hải Phát Plaza cao tầng (*),Dự án Hải Phát Plaza cao tầng (*),Dự án Hải Phát Plaza cao tầng (*),-,130.418.489.152,,130418489152.0
Dự án Khu nhà ở biệt thự vườn đồi và du lịch sinh thái Golden Beach Villa của Công ty,Dự án Khu nhà ở biệt thự vườn đồi và du lịch sinh thái Golden Beach Villa của Công ty,Dự án Khu nhà ở biệt thự vườn đồi và du lịch sinh thái Golden Beach Villa của Công ty,-,62.439.802.950,,62439802950.0
Bình Minh (Thuyết minh số 4),Bình Minh (Thuyết minh số 4),Bình Minh (Thuyết minh số 4),10.334.024.922,2.326.401.871,10334024922.0,2326401871.0
Các dự án khác,Các dự án khác,Các dự án khác,,,,
TỔNG CỘNG,Các dự án khác > TỔNG CỘNG,TỔNG CỘNG,58.867.035.067,243.419.850.028,58867035067.0,243419850028.0
