row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,1.999.963.050.000,1.500.000.000.000,1999963050000.0,1500000000000.0
Tăng từ chia cổ tức bằng cổ phiếu,Vốn đã góp của chủ sở hữu > Tăng từ chia cổ tức bằng cổ phiếu,Tăng từ chia cổ tức bằng cổ phiếu,-,499.963.050.000,,499963050000.0
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,1.999.963.050.000,1.999.963.050.000,1999963050000.0,1999963050000.0
Cổ tức bằng cổ phiếu đã chia,Vốn đã góp của chủ sở hữu > Cổ tức bằng cổ phiếu đã chia,Cổ tức bằng cổ phiếu đã chia,-,499.963.050.000,,499963050000.0
