row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,2.674.554.857.066,1.470.399.089.198,2674554857066.0,1470399089198.0
Giá vốn từ hoạt động môi giới bất động sản,Giá vốn từ hoạt động môi giới bất động sản,Giá vốn từ hoạt động môi giới bất động sản,155.696.460.714,-,155696460714.0,
Giá vốn từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Giá vốn từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Giá vốn từ hoạt động cho thuê bất động sản và các hoạt động liên quan,90.295.633.243,60.503.708.780,90295633243.0,60503708780.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.920.546.951.023,1.530.902.797.978,2920546951023.0,1530902797978.0
