row_label_raw,row_label_full,Mã số,Khoản mục,Thuyết minh,Số trước điều chỉnh,Điều chỉnh,Số sau điều chỉnh,numeric__Khoản mục,numeric__Thuyết minh,numeric__Số trước điều chỉnh,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT,,,,,
1,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 1,1,Doanh thu bán hàng và cung cấp dịch vụ,"(xx), (xviii)",2.019.623.990.873,(97.987.222.457),1.921.636.768.416,,,2019623990873.0,-97987222457.0,1921636768416.0
11,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 11,11,Giá vốn hàng bán và cung cấp dịch vụ,(xvii),(1.525.775.265.443),(5.127.532.535),(1.530.902.797.978),,,-1525775265443.0,-5127532535.0,-1530902797978.0
22,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 22,22,Chi phí Tall chính,(xil),(11.798.180.202),(1.803.108.202),(13.801.286.404),,,-11798180202.0,-1803108202.0,-13801286404.0
25,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 25,25,Chi phí bán hàng,"(xv), (xviii)",(34.516.629.221),17.801.689.105,(16.714.940.116),,,-34516629221.0,17801689105.0,-16714940116.0
26,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 26,26,Chi phí quản lý doanh nghiệp,"(xil), (xil), (xviii)",(113.743.243.389),61.035.942.441,(52.707.300.948),,,-113743243389.0,61035942441.0,-52707300948.0
31,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 31,31,Thu nhập khác,(xx),20.671.536.641,70.000.000.000,90.671.536.641,,,20671536641.0,70000000000.0,90671536641.0
51,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 51,51,Chi phí thuế TNDN hiện hành,"(xil), (xv), (xvii)",(143.791.012.051),(2.961.454.070),(146.752.466.121),,,-143791012051.0,-2961454070.0,-146752466121.0
60,BẢO CẢO KẾT QUẢ KINH DOANH HỢP NHẤT > 60,60,Lợi nhuận sau thuế,,452.269.879.903,40.958.316.282,493.228.196.185,,,452269879903.0,40958316282.0,493228196185.0
