row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,114.252.650.136,11.798.180.202,114252650136.0,11798180202.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,16.614.390.307,1.803.106.202,16614390307.0,1803106202.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,130.867.040.443,13.601.286.404,130867040443.0,13601286404.0
