row_label_raw,row_label_full,STT,Tên đơn vị nhậnđầu tư,Tổng vốn điều lệcủa đơn vị nhậnđầu tư,Cam kết góp vốn của Nhóm Công ty > Số tiền,Cam kết góp vốn của Nhóm Công ty > %,Đơn vị tính: VND > Cam kết góp vốntại ngày 31 tháng12 năm 2019,numeric__Tên đơn vị nhậnđầu tư,numeric__Tổng vốn điều lệcủa đơn vị nhậnđầu tư,numeric__Cam kết góp vốn của Nhóm Công ty > Số tiền,numeric__Cam kết góp vốn của Nhóm Công ty > %,numeric__Đơn vị tính: VND > Cam kết góp vốntại ngày 31 tháng12 năm 2019
1,1,1,Công ty BT HàĐông,346.000.000.000,173.000.000.000,50,126.923.721.070,,346000000000.0,173000000000.0,50.0,126923721070.0
,,,TỔNG CỘNG,,173.000.000.000,,126.923.721.070,,,173000000000.0,,126923721070.0
