row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2019,01/01/2019,numeric__Môi quan hệ,numeric__31/12/2019,numeric__01/01/2019
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Chung thành viênlãnh đạo,199.420.561.912,194.996.033.966,,199420561912.0,194996033966.0
Công ty CP Đầu tư Xây dựng Vạn Gia Long,Công ty CP Đầu tư Xây dựng Vạn Gia Long,Công ty CP Đầu tư Xây dựng Vạn Gia Long,Chung thành viênlãnh đạo,144.000.000.000,19.774.144.627,,144000000000.0,19774144627.0
Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty con của bênliên quan,146.745.247.308,171.015.309.657,,146745247308.0,171015309657.0
Cộng,Cộng,Cộng,,490.165.809.220,385.785.488.250,,490165809220.0,385785488250.0
