row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2019,01/01/2019,numeric__Môi quan hệ,numeric__31/12/2019,numeric__01/01/2019
Công ty TNHH Đức Long Dung Quất,Công ty TNHH Đức Long Dung Quất,Công ty TNHH Đức Long Dung Quất,Chung chủ tịch HĐQT,28.554.105.640,53.415.009.045,,28554105640.0,53415009045.0
Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Chung cổ đông lớn,-,1.972.840.008,,,1972840008.0
Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Chung chủ tịch HĐQT,4.188.504.595,4.788.504.595,,4188504595.0,4788504595.0
Cộng,Cộng,Cộng,,32.742.610.235,60.176.353.648,,32742610235.0,60176353648.0
