row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
Lợi ích cổ đông không kiểm soát đầu kỳ,Lợi ích cổ đông không kiểm soát đầu kỳ,Lợi ích cổ đông không kiểm soát đầu kỳ,373.950.382.270,251.003.529.473,373950382270.0,251003529473.0
Lợi ích cổ đông không kiểm soát tăng trong kỳ,Lợi ích cổ đông không kiểm soát tăng trong kỳ,Lợi ích cổ đông không kiểm soát tăng trong kỳ,(6.320.991.636),124.430.306.241,-6320991636.0,124430306241.0
- Tăng từ kết quả kinh doanh trong năm,- Tăng từ kết quả kinh doanh trong năm,- Tăng từ kết quả kinh doanh trong năm,(6.150.349.348),6.183.272.650,-6150349348.0,6183272650.0
- Tăng từ góp vốn,- Tăng từ góp vốn,- Tăng từ góp vốn,-,10.000.000,,10000000.0
- Tăng từ hợp nhất công ty con,- Tăng từ hợp nhất công ty con,- Tăng từ hợp nhất công ty con,-,118.144.021.206,,118144021206.0
- Tăng từ CLTG chuyển đổi,- Tăng từ CLTG chuyển đổi,- Tăng từ CLTG chuyển đổi,(170.641.908),90.263.828,-170641908.0,90263828.0
- Tăng do thay đổi tỷ lệ sở hữu,- Tăng do thay đổi tỷ lệ sở hữu,- Tăng do thay đổi tỷ lệ sở hữu,(380),2.748.557,-380.0,2748557.0
Lợi ích cổ đông không kiểm soát giảm trong kỳ,Lợi ích cổ đông không kiểm soát giảm trong kỳ,Lợi ích cổ đông không kiểm soát giảm trong kỳ,37.723.805.649,1.483.453.444,37723805649.0,1483453444.0
- Giảm do thoại vốn Công ty con,- Giảm do thoại vốn Công ty con,- Giảm do thoại vốn Công ty con,2.443.805.649,1.483.453.444,2443805649.0,1483453444.0
- Giảm từ chia cổ tức,- Giảm từ chia cổ tức,- Giảm từ chia cổ tức,35.280.000.000,-,35280000000.0,
Cộng,Cộng,Cộng,329.905.584.985,373.950.382.270,329905584985.0,373950382270.0
