row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2019,01/01/2019,numeric__Môi quan hệ,numeric__31/12/2019,numeric__01/01/2019
Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,Công ty nhận đầu tư,13.611.577.690,12.981.158.278,,13611577690.0,12981158278.0
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Chung thành viên lãnh đạo,477.820.250,477.820.250,,477820250.0,477820250.0
Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư Phát triển DVCT CC ĐLGL,Chung cổ đông lớn,254.800.000,-,,254800000.0,
Cộng,Cộng,Cộng,,14.344.197.940,13.458.978.528,,14344197940.0,13458978528.0
