row_label_raw,row_label_full,col_0,Tỉnh hình hoạt động,31/12/2019,31/12/2019_1,31/12/2019_2,31/12/2019_3,01/01/2019,01/01/2019_1,numeric__Tỉnh hình hoạt động,numeric__31/12/2019,numeric__31/12/2019_1,numeric__31/12/2019_2,numeric__31/12/2019_3,numeric__01/01/2019,numeric__01/01/2019_1
,,,Tỉnh hình hoạt động,Tỷ lệ vốn,Số lượng cổ phiếu,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,,,,
Công ty CP Dịch vụ Công cộng DL Bảo Lộc,Công ty CP Dịch vụ Công cộng DL Bảo Lộc,Công ty CP Dịch vụ Công cộng DL Bảo Lộc,Đang hoạt động,"7,20%",48.000,480.000.000,(480.000.000),480.000.000,(480.000.000),,0.07200000000000001,48000.0,480000000.0,-480000000.0,480000000.0,-480000000.0
Công ty CP Đầu tư và Xây dựng DLGL,Công ty CP Đầu tư và Xây dựng DLGL,Công ty CP Đầu tư và Xây dựng DLGL,Đang hoạt động,,-,-,-,1.020.000.000,-,,,,,,1020000000.0,
Cộng,Cộng,Cộng,,,,480.000.000,(480.000.000),1.500.000.000,(480.000.000),,,,480000000.0,-480000000.0,1500000000.0,-480000000.0
