row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Chênh lệch tỷ giá hối đoái,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Chênh lệch tỷ giá hối đoái,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối
Số dư tại 01/01/2018,Số dư tại 01/01/2018,Số dư tại 01/01/2018,2.850.578.150.000,50.510.908.328,12.678.454.700,6.196.436.959,180.792.184.488,2850578150000.0,50510908328.0,12678454700.0,6196436959.0,180792184488.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,142.519.050.000,-,-,-,8.130.095.592,142519050000.0,,,,8130095592.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,-,(3.886.116.554),-,146.919.050.000,,,-3886116554.0,,146919050000.0
Số dư tại 31/12/2018,Số dư tại 31/12/2018,Số dư tại 31/12/2018,2.993.097.200.000,50.510.908.328,16.564.571.254,6.196.436.959,42.003.230.080,2993097200000.0,50510908328.0,16564571254.0,6196436959.0,42003230080.0
Số dư tại 01/01/2019,Số dư tại 01/01/2019,Số dư tại 01/01/2019,2.993.097.200.000,50.510.908.328,16.564.571.254,6.196.436.959,42.003.230.080,2993097200000.0,50510908328.0,16564571254.0,6196436959.0,42003230080.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,-,-,-,-,(1.308.251.163),,,,,-1308251163.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,-,7.346.623.314,-,-,,,7346623314.0,,
Số dư tại 31/12/2019,Số dư tại 31/12/2019,Số dư tại 31/12/2019,2.993.097.200.000,50.510.908.328,9.217.947.940,6.196.436.959,40.694.978.917,2993097200000.0,50510908328.0,9217947940.0,6196436959.0,40694978917.0
